,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
4680,1011769365533439267,Witonga Waters  Now Pet Friendly,446423586,Holiday Yamba,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.42406,153.32096,Entire home,Entire home/apt,10,2.0,2 baths,4.0,5.0,$279.00,90,1125,90,90,4,1125,90.0,68.5,t,23,41,48,287,2,2,1,4.5,4.5,4.5,3.5,4.5,4.5,4.5,t,75,75,0
4681,1011878253428893248,Surfrider at the Crest,58228158,Asta,2016-02-10,within an hour,100%,99%,t,17,t,BYRON SHIRE COUNCIL,,-28.6401351,153.6064091,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$349.00,1,365,3,5,365,365,3.1,365.0,t,5,35,55,95,38,38,0,4.89,4.84,4.87,4.97,4.95,4.84,4.58,t,17,17,0
4683,1012798327821500094,Stokers Siding  Apartment,4455750,Maria,2012-12-20,within a few hours,100%,91%,t,1,t,TWEED SHIRE COUNCIL,,-28.4027,153.40206,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,$114.00,2,7,1,2,7,7,2.0,7.0,t,7,32,62,152,30,30,5,4.9,4.93,4.9,4.93,4.77,4.83,4.87,f,1,1,0
4686,1013347321780674421,Jojo's Joint -Pet & Family Friendly - Byron Bay,10306459,Jane,2013-11-28,,,83%,t,11,t,BYRON SHIRE COUNCIL,,-28.67991,153.60393,Entire home,Entire home/apt,8,3.0,3 baths,5.0,5.0,$771.00,3,95,2,7,1125,1125,3.6,1125.0,t,13,39,68,336,20,20,1,5.0,5.0,5.0,5.0,5.0,4.9,4.85,f,11,10,1
4689,1014661789322240956,Lakeview - with a coastal vibe!,534097240,Denise,2023-08-27,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.21085,153.49447,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$210.00,2,365,2,2,365,365,2.0,365.0,t,0,1,23,173,18,15,0,4.94,5.0,4.94,5.0,5.0,5.0,4.83,f,1,1,0
4690,1014845177445757188,Angels beach retreat.,278310277,Karen,2019-07-22,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.84644,153.59783,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,$326.00,3,7,3,3,7,7,3.0,7.0,t,1,21,51,71,19,19,0,4.89,4.84,4.89,4.95,5.0,4.74,4.84,f,1,1,0
4691,1014988974253537795,Hinterland Getaway,10062706,Yaz And Matt,2013-11-17,within an hour,100%,100%,t,3,t,BALLINA SHIRE COUNCIL,,-28.78325,153.51432,Farm stay,Entire home/apt,8,2.0,2 baths,4.0,4.0,$552.00,1,365,2,3,365,365,2.3,365.0,t,3,15,44,224,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,3,0
4696,1015671516506026448,Mountain Top Lodge Nimbin,29086099,Beck,2015-03-10,within an hour,100%,88%,t,1,t,LISMORE CITY COUNCIL,,-28.61009,153.17626,Entire home,Entire home/apt,9,2.5,2.5 baths,4.0,5.0,$543.00,2,365,2,2,365,365,2.0,365.0,t,10,34,57,314,44,43,2,5.0,5.0,5.0,5.0,5.0,4.95,4.98,f,1,1,0
4698,1016853929174552242,"Oasis 100m from the beach, famous beach house",150570172,Byron Bay And Hinterland,2017-09-14,within an hour,100%,70%,t,14,t,BYRON SHIRE COUNCIL,,-28.63829513480415,153.63379205886082,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,"$1,067.00",2,365,2,5,365,365,2.1,365.0,t,22,52,80,346,4,4,0,4.75,4.5,4.75,4.25,4.75,5.0,4.5,f,14,6,8
4699,1016885398340268395,Comfy cottage at Girards Hill,91772899,Renae,2016-08-25,within an hour,100%,95%,t,1,t,LISMORE CITY COUNCIL,,-28.816830680193156,153.28229740262032,Entire guesthouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,$170.00,1,365,1,1,365,365,1.0,365.0,t,0,10,40,191,42,38,2,4.86,4.95,4.98,4.83,5.0,4.76,4.83,f,1,1,0
4701,1017009602887943928,Stroll 500 metres to surf beach,168470443,Elizabeth,2018-01-18,within an hour,100%,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.49135,153.54816,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$140.00,2,30,1,7,30,30,3.1,30.0,t,5,17,24,41,42,40,3,4.86,4.79,4.86,4.9,4.98,4.88,4.86,f,1,1,0
4702,1017696710096840878,Bay Shore Villa,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.80189,153.59682,Entire home/apt,Entire home/apt,4,1.0,1 bath,2.0,3.0,$374.00,3,90,3,5,99,99,3.7,99.0,t,9,39,69,337,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.33,t,65,65,0
4705,1018488371209421360,Sunset Studio Byron Bay- Views! Xmas Availability!,161157169,Julie,2017-12-03,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.64921,153.62102,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$285.00,2,28,1,4,28,28,2.0,28.0,t,8,29,59,118,34,34,5,5.0,5.0,5.0,4.97,5.0,5.0,5.0,f,1,1,0
4707,1018650063041615255,"Cabablanca - New Coastal Home, Cabarita Beach",545172986,Cabablanca,2023-11-06,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.335552,153.5713668,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,"$1,033.00",4,30,3,7,1125,1125,4.4,1125.0,t,2,19,19,109,12,11,1,4.92,5.0,4.92,5.0,5.0,5.0,4.83,t,1,1,0
4708,1019162224509897769,Lush Cabin on a Peaceful Farm,3467705,Geri,2012-09-04,within a few hours,100%,97%,t,1,t,TWEED SHIRE COUNCIL,,-28.4062,153.41576,Tiny home,Entire home/apt,4,1.0,1 bath,1.0,1.0,$154.00,2,366,2,3,366,366,2.6,366.0,t,12,42,72,72,21,21,0,4.86,4.9,4.95,4.9,5.0,4.95,4.71,f,1,1,0
4710,1019766215673670073,Debbie's Beach House,545147385,Debbie,2023-11-06,within a day,100%,87%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8544378,153.5962186,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,$177.00,1,7,1,1,7,7,1.0,7.0,t,15,15,15,15,10,10,0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,f,1,0,1
4714,1021270683792813901,Town & Tide,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.79742,153.59415,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,5.0,$674.00,3,90,3,7,99,99,3.5,99.0,t,3,20,20,20,3,3,0,3.67,3.67,3.67,4.0,4.0,4.33,3.67,t,65,65,0
4715,1021401828834075203,Billabelongil -  40A Childe St,152421180,Your Luxury Escape,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.63393,153.59782,Entire home,Entire home/apt,4,2.0,2 baths,2.0,4.0,$499.00,2,1125,2,5,30,30,3.9,30.0,t,5,22,35,298,8,8,0,4.25,4.63,4.5,5.0,5.0,4.88,4.25,t,66,61,5
4720,1022772679393517698,Forest Cabin in Upper Crystal Creek,23509714,Gorgina,2014-11-09,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.27102,153.30933,Entire cabin,Entire home/apt,4,1.0,1 bath,2.0,2.0,$206.00,2,31,2,3,1125,1125,2.1,1125.0,t,18,48,78,166,73,70,4,4.95,4.99,4.92,4.99,4.96,4.9,4.92,f,1,1,0
4721,1022791564342147732,Lakeview Stay,225166033,Roy,2018-11-10,within an hour,100%,98%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.425385378801757,153.32276170249176,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$173.00,2,365,2,6,1125,1125,2.0,1125.0,t,11,11,18,18,21,21,1,4.95,4.95,5.0,5.0,5.0,4.81,4.86,f,2,2,0
4736,1023629316891118834,The Hide,2987512,John,2012-07-19,within a day,100%,94%,t,1,t,BYRON SHIRE COUNCIL,,-28.61161,153.40256,Entire guesthouse,Entire home/apt,2,1.0,1 bath,0.0,1.0,$200.00,5,14,5,5,14,14,5.0,14.0,t,18,48,76,166,14,12,0,4.93,5.0,4.86,5.0,5.0,5.0,4.86,f,1,1,0
4743,1024180149974347856,Koala Beach 4BR Family Entertainer by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.37549,153.56216,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,"$1,148.00",1,365,2,2,99,99,2.0,99.0,t,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,t,73,73,0
4744,1024192596361600691,Habitat Lennox,380981878,Michelle,2020-12-20,within an hour,100%,98%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8072,153.58899,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$212.00,1,365,1,2,365,365,1.1,365.0,t,11,40,68,245,60,60,5,4.97,4.98,4.98,5.0,4.98,4.83,4.88,f,1,1,0
4746,1024390379867159668,Brooms Head Bush Retreat,476309544,Felicity,2022-08-23,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.53393,153.25679,Entire cabin,Entire home/apt,4,1.0,1 bath,2.0,2.0,$260.00,2,40,2,2,1125,1125,2.0,1125.0,t,12,40,70,160,15,14,2,4.87,4.93,4.93,4.93,5.0,5.0,4.87,t,1,1,0
4748,1024854464029084531,Chendana for the Bohemian,3229858,Benjamin,2012-08-11,within an hour,100%,92%,t,1,t,LISMORE CITY COUNCIL,,-28.64645,153.39906,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,$139.00,2,30,2,2,30,30,2.0,30.0,t,12,42,72,72,34,31,5,4.94,4.97,4.79,4.97,5.0,4.97,4.94,f,1,1,0
4749,1024857095073077032,Como - Views Over Convent Beach,446423586,Holiday Yamba,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.44015,153.36788,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,"$1,734.00",90,1125,90,90,4,1125,90.0,118.1,t,12,35,57,324,0,0,0,,,,,,,,t,75,75,0
4750,1024979447778659037,Pacific Penthouse,545134616,Bay,2023-11-05,within an hour,100%,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.64292,153.6201,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,$603.00,3,1125,2,4,1125,1125,3.0,1125.0,t,4,24,51,305,6,6,0,4.83,5.0,5.0,5.0,5.0,5.0,4.83,t,2,2,0
4751,1025138297061391437,"Whispering Palms, Luxury Tiny Home",205441761,Ayla,2018-07-27,within a few hours,100%,96%,t,1,t,TWEED SHIRE COUNCIL,,-28.46453,153.47654,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$214.00,2,365,1,2,365,365,1.3,365.0,t,11,41,71,71,36,35,1,4.97,4.94,4.97,4.94,4.94,4.92,4.86,f,1,1,0
4752,1025547078778778812,South Golden  Breeze,64250483,Gillian,2016-03-24,within a few hours,100%,95%,t,1,t,BYRON SHIRE COUNCIL,,-28.50076,153.54238,Entire home,Entire home/apt,4,2.0,2 baths,2.0,4.0,$514.00,90,1125,90,90,1125,1125,90.0,1125.0,t,18,48,78,253,18,18,1,4.78,4.89,4.67,4.89,4.83,4.83,4.67,f,1,1,0
4755,1026567207931187088,Tumbulgum Tree House,467548308,Gina,2022-07-04,within a few hours,100%,76%,t,1,f,TWEED SHIRE COUNCIL,,-28.27411,153.46383,Entire home,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,$385.00,2,3,2,2,3,3,2.0,3.0,t,13,43,73,344,11,11,1,4.82,4.82,4.64,4.82,4.91,5.0,4.55,f,1,1,0
4757,1027660495624310487,Casuarina Lux House - 4BR Pet-Friendly by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.29386,153.57198,Entire home,Entire home/apt,10,2.5,2.5 baths,4.0,5.0,"$1,697.00",1,365,2,3,90,99,2.1,96.2,t,5,11,11,11,0,0,0,,,,,,,,t,73,73,0
4760,1028058193632675422,The Tiny Kookaburra Cottage,327495731,Eleanor,2020-01-14,within an hour,100%,100%,t,5,t,BALLINA SHIRE COUNCIL,,-28.8065363,153.5965414,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$136.00,2,30,3,5,1125,1125,4.6,1125.0,t,2,14,14,14,40,40,2,4.95,4.9,4.93,4.95,5.0,4.9,4.95,t,4,4,0
4761,1028326958804893297,Elliston House- single level 4bed home,23632675,Lauren,2014-11-11,within an hour,88%,95%,t,46,t,TWEED SHIRE COUNCIL,,-28.2716,153.57868,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,$530.00,1,1125,1,4,4,1125,2.5,268.5,t,19,49,79,284,10,10,1,4.9,5.0,4.9,5.0,5.0,5.0,4.7,f,43,43,0
4765,1028559012820661084,Tequila Sunset,123818676,Jacqueline,2017-04-02,within an hour,100%,98%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.434886,153.3621912,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,$280.00,2,365,1,4,365,365,2.0,365.0,t,5,33,63,334,30,30,1,5.0,4.97,4.93,4.97,4.97,4.97,4.9,t,1,1,0
4766,1028579628709112356,The Suffolk Sanctuary,152421180,Your Luxury Escape,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.68269,153.61006,Entire home,Entire home/apt,9,3.0,3 baths,5.0,5.0,$942.00,90,1125,90,90,18,1125,90.0,37.2,t,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,66,61,5
4767,1029170319656366965,Queen room in spacious home at Lennox Head,5752683,Lily,2013-04-03,within an hour,100%,90%,t,1,t,BALLINA SHIRE COUNCIL,,-28.806032138086746,153.58288741702262,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,$136.00,1,365,1,1,365,365,1.0,365.0,t,0,0,18,18,11,10,0,4.91,4.91,5.0,4.91,5.0,4.64,4.64,f,1,0,1
4768,1029274845625454680,Kokomo,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.83131,153.60165,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,"$1,440.00",3,90,3,7,99,99,3.6,99.0,t,12,24,24,46,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,65,65,0
4769,1029320493758920571,2BR Pool View Apartment @ Peppers Salt Resort,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.27505,153.57755,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,$502.00,2,365,2,3,90,99,2.1,97.1,t,0,16,26,30,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,73,73,0
4770,1029856382715920864,Byron sleeping pod caravan,24598582,Luke,2014-12-07,within an hour,100%,79%,t,9,t,BYRON SHIRE COUNCIL,,-28.67091,153.61373,Camper/RV,Entire home/apt,2,0.0,0 baths,1.0,1.0,$40.00,2,365,2,2,365,365,2.0,365.0,t,28,58,88,148,0,0,0,,,,,,,,f,1,1,0
4772,1030067990221204165,Hamptons House | Stylish Waterfront,446423586,Holiday Yamba,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.4270664,153.3195409,Entire home,Entire home/apt,10,3.0,3 baths,5.0,5.0,$650.00,2,1125,2,10,4,1125,3.6,118.1,t,19,37,62,319,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,75,75,0
4777,1031459911368318683,"The Bay House - pool, central, pet/family friendly",119329,Temple Retreats,2010-05-06,within an hour,100%,92%,t,39,t,BYRON SHIRE COUNCIL,,-28.65265,153.61459,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,6.0,"$1,106.00",4,365,4,9,365,365,4.3,365.0,t,14,44,74,249,1,1,0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,f,34,34,0
4778,1031626117867989815,The Villas Kingscliff - 350m to the Beach,547925946,Kristy,2023-11-24,within an hour,100%,93%,t,1,t,TWEED SHIRE COUNCIL,,-28.24055,153.56396,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$553.00,2,60,2,3,60,60,2.1,60.0,t,4,33,63,110,27,27,2,4.96,5.0,5.0,4.93,5.0,4.78,4.78,f,1,1,0
4783,1033143288277182443,"The Back House, 300m to South Golden Beach.",548189679,Amy,2023-11-26,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.49653,153.54814,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,$181.00,2,1125,2,4,1125,1125,2.2,1125.0,t,5,19,19,19,27,27,3,4.96,4.96,4.78,5.0,5.0,4.96,4.85,f,1,1,0
4784,1033245857195043481,71 Ocean Drive,341036470,Drift + Stay,2020-03-09,within an hour,97%,99%,t,43,t,RICHMOND VALLEY COUNCIL,,-29.11748,153.43708,Entire home,Entire home/apt,9,3.0,3 baths,4.0,4.0,$634.00,2,1125,2,7,4,1125,2.9,59.3,t,4,24,43,281,3,3,2,4.67,4.67,5.0,5.0,5.0,5.0,5.0,t,42,42,0
4785,1033654049714259579,The Secluded Garden Beach House,72398826,Shelley,2016-05-16,within an hour,100%,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.65597,153.61608,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$228.00,1,365,1,2,365,365,1.0,365.0,t,4,4,4,4,3,3,0,4.67,4.67,4.33,5.0,5.0,4.67,4.67,t,2,2,0
4786,1033690799232298043,Spookys 6 Angourie | Private Tree Top Oasis,446423586,Holiday Yamba,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.47864,153.36048,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$267.00,2,1125,2,7,3,1125,2.5,115.6,t,2,32,58,333,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,75,75,0
4787,1033727948015643526,O'Grady's Rest - Oceanstays,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.42098,153.31983,Entire home,Entire home/apt,10,3.0,3 baths,4.0,6.0,$327.00,3,45,2,7,45,45,3.4,45.0,t,0,6,33,267,9,9,0,4.89,4.89,4.89,5.0,5.0,4.89,4.78,f,39,39,0
4788,1033819942997160823,Family Home in Bangalow,168612025,Amy-Leigh,2018-01-18,within an hour,100%,95%,t,2,t,BYRON SHIRE COUNCIL,,-28.68693,153.53084,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$684.00,28,52,28,28,52,52,28.0,52.0,t,23,53,83,173,0,0,0,,,,,,,,f,2,1,1
4790,1034160940008264770,Captain's Haven - Oceanstays - Pet Friendly,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43587,153.34172,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$238.00,2,45,2,7,45,45,3.4,45.0,t,3,33,63,330,19,19,1,4.74,4.79,4.95,4.89,4.84,4.58,4.63,f,39,39,0
4791,1034209851936210397,Eltham Valley Farm,548431761,Catherine,2023-11-27,within an hour,100%,100%,t,1,t,LISMORE CITY COUNCIL,,-28.77822,153.37403,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$188.00,1,28,1,1,28,28,1.0,28.0,t,5,29,31,36,130,130,5,4.96,4.92,5.0,4.96,4.98,4.9,4.88,f,1,1,0
4792,1034247897728543514,Casuarina Resort Style 3BR Apartment by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.31285,153.57156,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,4.0,$327.00,2,90,2,4,99,99,2.1,99.0,t,7,17,38,85,3,3,0,4.33,4.67,3.67,5.0,5.0,4.67,4.33,t,73,73,0
4793,1034307735412632105,Creekside Cottage - 3BR Tranquil Home by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.41066,153.55979,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"$1,158.00",90,365,90,90,365,365,90.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,73,73,0
4794,1034316891602906102,Wintersview 3,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.78785,153.59242,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$420.00,90,90,1,4,99,99,2.8,99.0,t,8,15,15,15,2,2,0,4.5,4.5,4.5,4.5,4.0,5.0,4.0,t,65,65,0
4796,1034953033423347779,Broken Head Shed - Cute Cosy Cabin near Beach,53335108,Emma,2016-01-04,within an hour,100%,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.71941,153.58513,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,$248.00,2,180,1,3,1125,1125,2.1,1125.0,t,5,31,61,61,33,33,2,4.82,4.91,4.73,4.94,4.94,4.91,4.55,t,1,1,0
4802,1036031791883877179,"Myrtles Nook -  Dog Friendly,Ground Floor  unit.",41330776,Sandra,2015-08-12,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.6850878,153.6124728,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$200.00,2,14,2,2,1125,1125,2.0,1125.0,t,13,43,59,59,16,16,3,4.94,5.0,5.0,5.0,5.0,4.88,4.69,f,1,1,0
4807,1037186774470647849,Hidden Valley Hideaway,105146847,Kelly,2016-11-25,within an hour,100%,97%,t,1,t,TWEED SHIRE COUNCIL,,-28.3599075,153.2900836,Entire cottage,Entire home/apt,7,2.0,2 baths,4.0,5.0,$342.00,2,7,2,3,7,7,2.0,7.0,t,3,13,23,178,17,17,3,4.94,4.94,4.59,5.0,5.0,5.0,4.88,f,1,1,0
4808,1037843467383047665,Villa Alcorn - luxe Byron Bay beach accommodation,119329,Temple Retreats,2010-05-06,within an hour,100%,92%,t,39,t,BYRON SHIRE COUNCIL,,-28.687553103120173,153.61397532956252,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,"$1,870.00",7,365,5,9,365,365,6.9,365.0,t,21,51,81,81,1,1,0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,f,34,34,0
4810,1037997059308697914,Crystal Creek Park Farmhouse,113106994,Todd And Andrea,2017-01-24,within a few hours,100%,94%,t,2,t,TWEED SHIRE COUNCIL,,-28.26629265777572,153.309848907132,Entire home,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,$379.00,2,365,2,3,365,365,2.0,365.0,t,16,46,75,75,19,19,0,5.0,5.0,5.0,4.95,4.95,5.0,4.95,f,2,2,0
4811,1038070270729037411,Crystal Creek Park Cottage,113106994,Todd And Andrea,2017-01-24,within a few hours,100%,94%,t,2,t,TWEED SHIRE COUNCIL,,-28.265247844241557,153.31017182075152,Entire home,Entire home/apt,5,1.5,1.5 baths,2.0,3.0,$279.00,2,365,2,3,365,365,2.1,365.0,t,20,47,77,77,10,10,0,4.8,5.0,5.0,4.8,5.0,5.0,4.8,f,2,2,0
4812,1038464765433219331,Ukiyo - Beachside coastal home,23632675,Lauren,2014-11-11,within an hour,88%,95%,t,46,t,TWEED SHIRE COUNCIL,,-28.33071,153.57041,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,$742.00,1,1125,1,4,3,1125,2.0,452.6,t,16,46,76,210,0,0,0,,,,,,,,f,43,43,0
4815,1038768156780187276,Cosy family home in Banora Point,25508332,Barbara,2015-01-02,within a few hours,100%,90%,t,2,t,TWEED SHIRE COUNCIL,,-28.21428,153.54375,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$250.00,14,45,14,14,45,45,14.0,45.0,t,5,5,5,263,2,2,0,5.0,5.0,4.5,4.5,5.0,5.0,5.0,f,2,1,1
4816,1038826429960485381,1BR Poolview Apartment @Peppers Resort by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.27557,153.5767,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$327.00,2,90,2,3,90,99,2.1,96.3,t,2,21,31,39,20,20,2,4.95,4.95,4.95,4.95,4.95,5.0,5.0,t,73,73,0
4818,1038914493124148493,Hidden Gunya Getaway - Private Offgrid Tiny Home,457679451,Emily,2022-05-05,within an hour,100%,98%,t,1,t,LISMORE CITY COUNCIL,,-28.70909,153.29482,Ranch,Entire home/apt,2,1.0,1 bath,1.0,2.0,$164.00,2,30,2,2,30,30,2.0,30.0,t,14,37,64,154,62,62,5,5.0,4.94,5.0,4.97,5.0,4.94,4.87,f,1,1,0
4819,1039286150735668811,BRAND NEW Luxury Beach House,61728317,Trudy,2016-03-06,within an hour,100%,95%,t,1,t,RICHMOND VALLEY COUNCIL,,-29.106648,153.4241638,Entire townhouse,Entire home/apt,10,3.5,3.5 baths,4.0,5.0,$815.00,7,45,2,7,45,45,3.1,45.0,t,9,39,69,249,14,14,1,5.0,4.86,5.0,5.0,5.0,4.79,5.0,f,1,1,0
4823,1039414860208535095,Maison de Plage - Stunning Casuarina Beach House,1354295,Diane,2011-10-31,within an hour,96%,96%,t,14,t,TWEED SHIRE COUNCIL,,-28.2962696,153.5729875,Entire home,Entire home/apt,12,4.0,4 baths,6.0,6.0,"$1,072.00",365,365,2,7,365,365,2.4,365.0,t,17,29,29,73,33,33,2,4.94,4.91,4.97,4.97,4.94,5.0,4.88,t,9,9,0
4824,1039489687685593136,Olive Tree Cottage - 3BR Coastal Chic by uHoliday,62341131,Daniel,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.39519,153.56388,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,"$1,148.00",90,365,90,90,365,365,90.0,365.0,t,0,0,0,0,2,2,0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,t,73,73,0
4828,1039795264305547859,Clarence Farm Stay by Tiny Away,154813436,Tiny Away,2017-10-16,within an hour,100%,100%,t,355,t,CLARENCE VALLEY COUNCIL,,-29.46177,153.24957,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$237.00,1,365,1,2,1125,1125,1.1,1125.0,t,13,43,73,345,40,40,2,4.75,4.85,4.95,4.88,4.88,4.75,4.65,t,16,16,0
