,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
1767,40205754,Byron Bay Accom - Solace 1 - 1/8 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.642690658569336,153.6134796142578,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,1082.0,3,30,3,7,99,99,3.6,99.0,t,9,39,69,336,11,0,0,4.82,4.82,4.73,4.73,4.82,4.91,4.55,t,61,61,0
1768,40206040,Byron Bay Accom - Solace 3 - 3/8 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.642690658569336,153.6134796142578,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,4.0,824.0,3,30,3,5,99,99,3.3,99.0,t,12,37,67,318,6,2,0,5.0,5.0,5.0,5.0,4.83,5.0,4.83,t,61,61,0
1769,40207189,Byron Bay Accom - Calinda Sol 7 -  7/9 Massinger,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.645431518554688,153.62200927734375,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,1.0,674.0,3,30,3,5,99,99,3.3,99.0,t,3,3,3,108,9,1,0,5.0,5.0,5.0,4.67,5.0,4.89,4.78,t,61,61,0
1770,40207338,Byron Bay Accom - Koranba 3 - 3/66 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.643735885620117,153.62132263183594,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,1.0,665.0,3,30,3,5,99,99,3.2,99.0,t,13,32,59,308,5,3,1,4.6,4.4,5.0,5.0,4.8,5.0,4.6,t,61,61,0
1771,40207743,Byron Bay Accom - Kipling 6 - 6/15 Kipling St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.644750595092773,153.6228790283203,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,541.0,3,30,3,5,99,99,3.3,99.0,t,19,23,44,314,8,2,0,4.25,4.63,4.38,4.38,4.75,4.63,3.88,t,61,61,0
1772,40207842,Byron Bay Accom - Kipling 4 - 4/15 Kipling Street,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.644750595092773,153.6228790283203,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,449.0,3,30,3,5,99,99,3.3,99.0,t,0,28,51,309,7,2,0,4.14,4.29,4.29,4.57,4.0,4.57,4.14,t,61,61,0
1773,40207965,Byron Bay Accom - Byron Beauty - 33 Cowper St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64888,153.61907,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,1163.0,3,30,3,5,99,99,3.6,99.0,t,2,3,3,109,0,0,0,,,,,,,,t,61,61,0
1774,40208483,Plantation Malolo (Little Haus),310531122,Luke,2019-11-18,within an hour,100.0,99%,t,2,t,BYRON SHIRE COUNCIL,,-28.60525,153.5191,Farm stay,Entire home/apt,2,1.0,1 bath,1.0,1.0,265.0,2,90,1,2,1125,1125,2.0,1125.0,t,2,17,41,302,149,66,4,4.92,4.89,4.94,4.98,4.94,4.96,4.89,t,2,2,0
1775,40208673,Byron Bay Accom - Waitui - 1/3 Somerset St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.644372940063477,153.60980224609375,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,556.0,3,30,3,5,99,99,3.6,99.0,t,3,29,53,310,6,1,0,4.33,4.83,4.5,4.67,4.67,5.0,4.5,t,61,61,0
1776,40213283,Pets ok-  Large Modern studio in heritage town,13874454,Zan,2014-04-03,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.69075,153.52352,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,280.0,2,730,2,2,730,730,2.0,730.0,t,17,47,77,164,62,9,1,4.74,4.82,4.81,4.84,4.79,4.79,4.68,t,1,1,0
1781,40288370,Casuarina Dreaming Townhouse with Pool,184695657,Katie,2018-04-16,within an hour,90.0,100%,f,83,t,TWEED SHIRE COUNCIL,,-28.28842,153.57546,Entire rental unit,Entire home/apt,10,2.0,2 baths,4.0,6.0,300.0,1,1125,1,5,30,1125,4.0,47.3,t,1,20,50,325,13,3,0,4.46,4.62,4.38,4.92,4.62,5.0,4.54,t,83,83,0
1785,40353675,Kyogle - Rear Suite (Cosy) En-suite & Kitchenette,227110362,Jennie,2018-11-23,within an hour,100.0,100%,t,4,t,KYOGLE COUNCIL,,-28.62072,152.98105,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,113.0,1,45,1,1,1125,1125,1.0,1125.0,t,16,41,69,344,67,16,0,4.82,4.87,4.97,4.82,4.93,4.84,4.79,t,4,3,1
1787,40376431,"Man Space 5 The Edge, featuring Tanoshii Spa",14523595,Peter,2014-04-21,within an hour,100.0,100%,f,7,t,LISMORE CITY COUNCIL,,-28.81951,153.317932,Private room in bed and breakfast,Private room,2,2.0,2 shared baths,1.0,1.0,85.0,1,28,1,1,1125,1125,1.0,1125.0,t,0,0,8,8,5,0,0,5.0,5.0,5.0,5.0,5.0,4.6,4.8,t,7,0,7
1788,40377572,Lazy Acres,128670445,Craig,2017-05-03,within an hour,100.0,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.42825,153.28504,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,150.0,2,1125,2,4,1125,1125,2.0,1125.0,t,4,24,24,192,171,58,5,4.95,4.97,4.98,4.96,4.99,4.79,4.91,t,1,1,0
1792,40511372,"""SERENITY BEACH RETREAT""",101790925,Ingrid,2016-10-30,within an hour,100.0,100%,f,4,t,TWEED SHIRE COUNCIL,,-28.2904,153.57603,Entire home,Entire home/apt,14,3.5,3.5 baths,7.0,10.0,1750.0,3,30,3,5,30,1125,3.2,934.2,t,7,28,45,277,26,2,0,4.77,4.92,4.54,4.96,4.96,4.92,4.5,t,2,2,0
1793,40538598,Ocean Dreaming - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.6095,153.33705,Entire home,Entire home/apt,10,2.0,2 baths,5.0,7.0,617.0,2,1125,2,7,3,1125,3.6,38.8,t,1,18,48,313,8,1,0,4.5,4.5,4.38,4.5,4.13,4.63,3.88,t,93,90,3
1801,40675652,Windaboo @ Rosebank Byron Hinterland Estate,49317525,Skye,2015-11-18,within an hour,100.0,100%,t,4,t,LISMORE CITY COUNCIL,,-28.66043281555176,153.414794921875,Farm stay,Entire home/apt,16,4.0,4 baths,6.0,10.0,1407.0,1,90,1,2,1125,1125,1.3,1125.0,t,21,51,75,348,30,6,1,4.9,4.87,4.8,4.97,5.0,4.97,4.83,t,4,4,0
1807,40788175,Gorgeous Studio Apartment in coastal resort,316985655,Oaks,2019-12-12,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.2953,153.57298,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,385.0,1,1125,1,3,1125,1125,1.9,1125.0,t,5,5,5,184,257,75,2,4.82,4.8,4.85,4.84,4.82,4.82,4.6,t,1,1,0
1810,40847855,Your Luxury Escape - Barefoot At Tallows,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.68254,153.61483,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,1570.0,2,1125,2,7,30,1125,2.7,37.4,t,14,14,14,14,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,66,61,5
1818,40948210,3 Bedroom Apartment @ The Lord Byron Hotel,266431736,The Lord Byron Hotel,2019-06-05,within an hour,100.0,100%,t,5,t,BYRON SHIRE COUNCIL,,-28.6473,153.61219,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,1285.0,1,1125,1,4,1125,1125,1.8,1125.0,t,8,29,55,302,30,3,0,4.83,4.9,4.87,4.87,4.97,4.87,4.53,t,5,3,2
1820,40989523,Byron Adventure Vans - Seadrift,5539655,Kylie-Anne,2013-03-19,within a few hours,100.0,100%,,12,t,BYRON SHIRE COUNCIL,,-28.64624,153.61396,Camper/RV,Entire home/apt,2,1.0,1 bath,1.0,1.0,71.0,2,1125,2,3,1125,1125,2.0,1125.0,t,26,56,86,359,11,3,0,4.55,4.64,4.73,4.91,4.82,4.73,4.27,t,5,5,0
1822,41009286,Angourie Vista - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.48183,153.36112,Entire home,Entire home/apt,5,1.0,1 bath,2.0,3.0,599.0,2,1125,2,7,3,1125,3.6,38.8,t,16,46,62,322,5,0,0,4.4,4.8,4.0,4.2,3.8,5.0,3.4,t,93,90,3
1823,41009719,Pineapple Cottage Byron Bay,1931489,Peter & Melissa,2012-03-15,within an hour,100.0,91%,t,4,t,BYRON SHIRE COUNCIL,,-28.65273,153.616,Entire bungalow,Entire home/apt,4,1.0,1 bath,2.0,3.0,580.0,2,31,2,5,14,14,2.5,14.0,t,4,24,41,50,223,35,1,4.96,4.96,4.94,4.99,4.96,4.89,4.79,t,3,3,0
1826,41112472,The secret garden studio,8784558,Rach,2013-09-11,within a few hours,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.17848,153.53707,Entire home,Entire home/apt,2,,1 bath,,,,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,53,1,0,4.92,4.92,4.96,4.94,4.98,4.92,4.91,t,1,1,0
1829,41152187,🌟 Chill Out Naturally In Treetops Resort Hideway,65420295,Marc,2016-04-01,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.66506,153.6084,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,1.0,149.0,1,60,1,2,1125,1125,1.3,1125.0,t,11,34,64,64,99,17,3,4.42,4.51,4.39,4.66,4.59,4.61,4.3,t,1,1,0
1831,41218340,Pineapple Studio Byron Bay,1931489,Peter & Melissa,2012-03-15,within an hour,100.0,91%,t,4,t,BYRON SHIRE COUNCIL,,-28.65427,153.6171,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,0.0,350.0,2,30,2,5,14,14,2.9,14.0,t,4,29,46,80,106,6,0,4.96,4.98,4.96,5.0,5.0,4.93,4.88,t,3,3,0
1834,41272098,DRiFT - Exclusive Beachfront Estate,324130007,Renae,2020-01-03,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.69273,153.6114,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,389.0,2,730,2,5,1125,1125,2.4,1125.0,t,18,36,36,36,205,32,3,4.97,4.97,4.97,5.0,4.98,4.97,4.82,t,1,1,0
1841,41433762,Ocean Views @ Nor Nor East 201,184695657,Katie,2018-04-16,within an hour,90.0,100%,f,83,t,TWEED SHIRE COUNCIL,,-28.25659,153.57972,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,6.0,432.0,1,1125,1,4,30,1125,2.5,47.3,t,7,26,52,305,8,2,0,4.88,4.75,4.75,4.38,5.0,4.88,4.63,t,83,83,0
1842,41438101,Driftwood Three At Clarkes Beach,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.643801,153.623001,Private room in home,Private room,10,4.0,4 baths,4.0,5.0,1262.0,2,1125,2,5,30,1125,2.5,37.4,t,21,38,64,321,7,3,0,4.86,4.86,4.71,4.86,4.57,4.86,4.71,t,66,61,5
1844,41484640,Architectural Luxury Retreat in Rainforest Reserve,52486597,Amanda,2015-12-28,within a few hours,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.701553,153.607833,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,1212.0,3,1125,2,5,1125,1125,3.4,1125.0,t,9,32,53,321,51,19,2,4.96,4.92,4.92,5.0,4.98,4.92,4.78,t,3,3,0
1848,41600145,Sandy Toes Cottage -close to town pet friendly,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64514,153.6071,Entire home,Entire home/apt,7,1.5,1.5 baths,4.0,4.0,766.0,3,1125,3,7,99,99,3.6,99.0,t,24,48,78,338,42,6,1,4.64,4.6,4.67,4.81,4.76,4.74,4.69,t,36,33,3
1850,41690006,Forget Me Not Farm Cottages - Daisy,326084386,Jo,2020-01-10,within an hour,100.0,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.685869216918945,153.55499267578125,Entire cottage,Entire home/apt,5,1.0,1 bath,2.0,2.0,644.0,2,1125,2,5,1,1125,2.1,159.0,t,12,37,66,320,22,10,0,4.91,4.95,4.95,4.95,5.0,4.91,4.62,t,4,4,0
1851,41690920,Forget Me Not Farm Cottages - Iris,326084386,Jo,2020-01-10,within an hour,100.0,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.68477,153.556,Entire cottage,Entire home/apt,5,1.0,1 bath,2.0,2.0,644.0,2,1125,2,3,2,1125,2.0,225.9,t,9,24,50,303,23,13,1,5.0,5.0,5.0,5.0,4.87,4.96,4.65,t,4,4,0
1852,41690943,Forget Me Not Farm Cottages - Poppy,326084386,Jo,2020-01-10,within an hour,100.0,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.685869216918945,153.55499267578125,Entire cottage,Entire home/apt,2,1.0,1 bath,1.0,1.0,568.0,2,1125,2,3,2,1125,2.0,190.2,t,7,33,60,317,31,11,0,5.0,5.0,5.0,5.0,4.94,4.97,4.87,t,4,4,0
1853,41690978,Forget Me Not Farm Cottages - Violet,326084386,Jo,2020-01-10,within an hour,100.0,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.68559,153.55554,Entire cottage,Entire home/apt,5,1.0,1 bath,2.0,3.0,644.0,2,1125,2,2,2,1125,2.0,223.1,t,9,31,55,311,30,10,0,4.87,4.97,4.9,4.9,4.9,4.87,4.83,t,4,4,0
1856,41746103,Eureka Dairy,329701017,Marin,2020-01-21,within an hour,88.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.68856,153.45982,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,2.0,227.0,2,1125,1,3,1125,1125,2.0,1125.0,t,10,11,11,31,261,45,2,4.98,4.97,4.93,5.0,4.99,4.97,4.88,t,1,1,0
1860,41824648,Donna's Art House,330560289,Donna,2020-01-24,within an hour,100.0,100%,f,2,t,BALLINA SHIRE COUNCIL,,-28.78776,153.4517,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,271.0,2,1125,2,4,1125,1125,2.1,1125.0,t,18,41,62,325,28,1,0,5.0,5.0,5.0,5.0,5.0,4.96,5.0,t,2,2,0
1862,41862972,Near Bangalow Tranquil Guest Suite in rain forest.,41575094,Gillian,2015-08-15,within an hour,100.0,100%,,2,t,BYRON SHIRE COUNCIL,,-28.698361372690123,153.49231433868408,Private room in guest suite,Private room,2,,1 private bath,1.0,,,2,10,2,2,1125,1125,2.0,1125.0,t,1,1,1,1,13,12,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1
1870,42024337,Coastal Drift 1 - Small Dog Friendly  - WiFi,286204741,Judy,2019-08-15,within an hour,100.0,100%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.40343,153.34798,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,150.0,1,14,1,2,1125,1125,1.3,1125.0,t,6,34,64,236,211,43,3,4.86,4.94,4.93,4.93,4.88,4.91,4.79,t,2,2,0
1872,42093731,"The Belle Riverhouse, Tumbulgum",3794750,Anna,2012-10-08,within an hour,100.0,100%,t,5,t,TWEED SHIRE COUNCIL,,-28.27019,153.46502,Entire home,Entire home/apt,15,4.5,4.5 baths,6.0,9.0,1326.0,2,1125,2,3,2,1125,2.1,321.6,t,18,40,63,300,24,4,0,5.0,5.0,4.96,5.0,4.96,4.88,4.96,t,4,3,1
1877,42180159,Hastings Point Spot X. 1 Min walk to the Beach.,334838348,Mayumi And Jonas,2020-02-09,within an hour,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.36552,153.57308,Entire guest suite,Entire home/apt,8,1.0,1 bath,3.0,5.0,333.0,3,21,3,3,1125,1125,3.0,1125.0,t,17,28,58,232,18,1,0,4.94,4.89,4.94,4.94,5.0,4.94,4.78,t,1,1,0
1878,42203365,11 Oceania Court- LJ Hooker Yamba,58116844,Yamba Beach Resorts,2016-02-09,within an hour,100.0,100%,f,43,t,CLARENCE VALLEY COUNCIL,,-29.443920135498047,153.36351013183594,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,713.0,2,90,2,4,90,90,2.0,90.0,t,3,31,52,325,15,4,1,4.67,4.53,4.4,4.8,4.67,4.87,4.2,t,43,43,0
1880,42258391,East Coast Escapes | Above The Pass,92213680,East Coast Escapes,2016-08-28,within an hour,97.0,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.6401,153.62885,Entire home,Entire home/apt,7,2.0,2 baths,3.0,4.0,839.0,3,1125,3,5,3,1125,3.2,86.2,t,0,5,15,246,45,9,0,4.89,4.87,4.76,4.91,4.8,4.96,4.62,t,57,57,0
1882,42261824,Nature Hideaway,14150522,Nick,2014-04-11,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.361371994018555,153.54934692382812,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,850.0,3,28,2,3,1125,1125,2.6,1125.0,t,7,37,62,121,51,6,0,4.98,4.98,4.98,4.96,5.0,5.0,4.92,t,1,1,0
1883,42262941,3BR Private Bohemian in the heart of Byron Bay,10710406,Alex,2013-12-19,within a day,100.0,98%,f,8,t,BYRON SHIRE COUNCIL,,-28.64085,153.60678,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,852.0,1,365,1,7,99,99,1.3,99.0,t,23,51,78,348,12,2,0,4.42,4.25,4.58,4.67,4.42,4.75,4.08,t,8,4,4
1888,42387124,Byrons Brae,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.65304,153.48919,Entire home,Entire home/apt,10,3.0,3 baths,5.0,5.0,898.0,1,1125,1,7,30,1125,3.4,37.4,t,10,36,58,315,15,2,0,4.53,4.67,4.13,4.93,4.47,4.8,4.4,t,98,98,0
1896,42668551,Peaceful Sanctuary with pool 70m to the beach,339918405,Andrea,2020-03-02,within an hour,100.0,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.49572,153.54936,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,629.0,2,1125,2,7,1125,1125,2.3,1125.0,t,0,14,39,117,90,37,2,5.0,5.0,4.96,5.0,4.99,4.97,4.96,t,1,1,0
1908,42840274,"LUXURY HAVEN! Beautiful, central, wifi & spacious!",31188797,Nava,2015-04-14,within an hour,100.0,99%,t,24,t,CLARENCE VALLEY COUNCIL,,-29.43822479248047,153.3556365966797,Entire townhouse,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,179.0,3,28,3,7,90,99,3.3,99.0,t,14,38,61,310,51,7,0,4.86,4.86,4.84,4.96,4.96,4.98,4.86,t,24,24,0
1910,42864498,"Mt Warning Rainforest Park, Eco Cottage",229904647,Mark,2018-12-09,within an hour,100.0,100%,f,2,t,TWEED SHIRE COUNCIL,,-28.389347076416016,153.323974609375,Entire guesthouse,Entire home/apt,5,1.0,1 bath,2.0,3.0,239.0,2,1125,1,3,99,99,1.4,99.0,t,16,41,71,277,52,8,0,4.62,4.48,4.81,4.67,4.63,4.73,4.46,t,2,2,0
1911,42894332,Little Burns Beach house ~ Close to Town and Beach,13078993,Glen & Nicole,2014-03-12,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.64743,153.61054,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,639.0,3,730,3,6,730,730,3.2,730.0,t,4,18,45,108,110,38,2,4.92,4.9,4.9,4.96,4.95,4.95,4.66,t,2,2,0
1913,42898997,Tree Retreat.     Quiet and surrounded by nature.,341594347,Heera,2020-03-14,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.52738,153.54105,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,2.0,120.0,3,14,3,3,1125,1125,3.0,1125.0,t,3,19,19,70,52,16,1,4.88,4.94,4.88,4.94,4.94,4.9,4.92,t,1,1,0
1914,42906456,Yamba Family Apartment,341665714,Jane,2020-03-15,within an hour,100.0,100%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.444672,153.35231,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,306.0,1,14,1,4,99,99,1.2,99.0,t,17,46,76,274,210,48,1,4.84,4.82,4.95,4.92,4.91,4.84,4.78,t,3,1,2
1917,42944464,Jane's Studio - self- contained space in Byron Bay,3068934,Jane,2012-07-26,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.63294,153.58785,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,210.0,2,21,2,2,1125,1125,2.0,1125.0,t,1,22,39,122,103,52,5,4.99,4.97,4.99,5.0,4.97,4.88,4.89,t,1,1,0
1919,43026625,Spacious. Stylish. With a tropical vibe.,257910214,Ryan,2019-04-25,within an hour,100.0,100%,t,6,t,BYRON SHIRE COUNCIL,,-28.54268,153.5483,Room in boutique hotel,Private room,4,1.0,1 private bath,1.0,2.0,325.0,1,365,1,3,365,365,1.1,365.0,t,14,40,69,335,152,35,2,4.65,4.76,4.76,4.86,4.71,4.75,4.56,t,6,2,3
1920,43026642,Relaxed. Stylish. With a tropical vibe. King bed.,257910214,Ryan,2019-04-25,within an hour,100.0,100%,t,6,t,BYRON SHIRE COUNCIL,,-28.5439,153.54696,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,286.0,1,365,1,2,365,365,1.1,365.0,t,21,47,75,343,203,31,0,4.88,4.9,4.93,4.94,4.85,4.9,4.75,t,6,2,3
1921,43028052,"Balcony at Main Beach - 2 bedroom, 50m to beach",23547531,Jen,2014-11-09,,,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.64167,153.6145,Entire rental unit,Entire home/apt,4,,1.5 baths,2.0,,,90,1125,90,90,1125,1125,90.0,1125.0,t,0,0,0,0,112,18,0,4.87,4.9,4.78,4.93,4.85,4.99,4.79,t,1,1,0
1927,43106789,"Cosy, Stylish and Relaxed",257910214,Ryan,2019-04-25,within an hour,100.0,100%,t,6,t,BYRON SHIRE COUNCIL,,-28.54411,153.54683,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,247.0,1,365,1,1,365,365,1.0,365.0,t,14,41,71,341,308,39,0,4.72,4.81,4.86,4.91,4.8,4.87,4.63,t,6,2,3
1928,43121292,The Sunset Loft Brunswick Heads,257910214,Ryan,2019-04-25,within an hour,100.0,100%,t,6,t,BYRON SHIRE COUNCIL,,-28.54424,153.54759,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,536.0,1,365,1,2,365,365,1.1,365.0,t,13,36,66,331,157,31,0,4.87,4.85,4.83,4.97,4.84,4.82,4.71,t,6,2,3
1930,43172663,Lagoon Pool Suite 1br (Peppers) Salt Resort & Spa,31315468,Deborah,2015-04-16,within an hour,100.0,100%,t,5,t,TWEED SHIRE COUNCIL,,-28.27553,153.5776,Private room in resort,Private room,4,1.0,1 private bath,1.0,2.0,211.0,2,120,1,5,1125,1125,3.6,1125.0,t,3,23,46,305,108,17,3,4.96,4.95,4.94,4.94,4.99,4.99,4.89,t,5,0,5
1936,43249589,A PERFECT STAY - Aaloka Bay,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64059,153.60759,Entire home,Entire home/apt,8,3.5,3.5 baths,3.0,4.0,648.0,1,1125,1,7,30,1125,3.5,37.4,t,5,23,47,307,28,4,0,4.89,5.0,4.86,5.0,4.79,4.93,4.43,t,98,98,0
1943,43375885,YAMBA PRIVATE COURTYARD SUITE,341665714,Jane,2020-03-15,within an hour,100.0,100%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.44447,153.35157,Private room in guest suite,Private room,3,1.0,1 private bath,1.0,2.0,259.0,1,1125,1,3,99,99,1.1,99.0,t,9,35,65,262,66,3,0,4.76,4.77,4.89,4.92,4.92,4.59,4.56,t,3,1,2
1952,43488905,East Coast Escapes | Lawson Beachfront,92213680,East Coast Escapes,2016-08-28,within an hour,97.0,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.64268,153.61887,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,454.0,3,90,2,5,3,90,3.2,79.1,t,7,13,31,280,30,7,0,4.9,4.9,4.87,4.93,4.97,5.0,4.67,t,57,57,0
1953,43488907,East Coast Escapes | Byron at Clarkes,92213680,East Coast Escapes,2016-08-28,within an hour,97.0,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.6449485,153.6233601,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,435.0,3,90,2,5,3,90,3.2,79.1,t,4,16,26,293,27,4,0,4.48,4.78,4.44,4.85,4.7,4.89,4.41,t,57,57,0
1954,43488953,East Coast Escapes | Browning Street Sea Drift,92213680,East Coast Escapes,2016-08-28,within an hour,97.0,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.65215,153.61229,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,719.0,3,1125,3,5,3,1125,3.2,86.2,t,10,10,10,271,14,0,0,4.57,4.21,4.43,4.64,4.5,4.43,4.5,t,57,57,0
1955,43490773,East Coast Escapes | Tradewinds 3,92213680,East Coast Escapes,2016-08-28,within an hour,97.0,100%,t,59,t,BYRON SHIRE COUNCIL,,-28.64531,153.62262,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,4.0,460.0,3,1125,3,5,3,1125,3.2,86.2,t,4,11,11,28,12,0,0,4.83,4.75,4.5,4.83,4.75,4.83,4.25,t,57,57,0
1960,43546686,Angourie Beach House - Total ocean views,347593207,Andrew,2020-05-25,within an hour,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.479936599731445,153.36065673828125,Entire villa,Entire home/apt,8,2.5,2.5 baths,3.0,6.0,270.0,3,250,3,3,1125,1125,3.0,1125.0,t,2,26,56,318,38,9,0,4.55,4.53,4.32,4.71,4.61,4.92,4.42,t,1,1,0
